"","id","measure","date","street","lat","long","type","unit","format","id_char","type_and_unit","normal_measure"
"3039",17126,2,"2013/12/20","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.142857142857143
"3040",17126,2.3,"2013/12/20","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.165413533834586
"3041",17126,3.1,"2013/12/20","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.225563909774436
"3042",17126,3.2,"2013/12/20","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.233082706766917
"3043",17126,2.8,"2013/12/20","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.203007518796992
"3044",17126,2.7,"2013/12/20","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.195488721804511
"3045",17126,2.4,"2013/12/20","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.172932330827068
"3046",17126,2.5,"2013/12/20","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.180451127819549
"3047",17126,2.5,"2013/12/20","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.180451127819549
"3048",17126,2.5,"2013/12/20","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.180451127819549
"3049",17126,2.7,"2013/12/20","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.195488721804511
"3050",17126,2.6,"2013/12/20","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.18796992481203
"3051",17126,2.6,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.18796992481203
"3052",17126,2.6,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.18796992481203
"3053",17126,2.7,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.195488721804511
"3054",17126,2.6,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.18796992481203
"3055",17126,2.7,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.195488721804511
"3056",17126,2.6,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.18796992481203
"3057",17126,2.5,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.180451127819549
"3058",17126,2.6,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.18796992481203
"3059",17126,2.8,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.203007518796992
"3060",17126,2.9,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.210526315789474
"3061",17126,3.3,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.240601503759398
"3062",17126,3.5,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.255639097744361
"3063",17126,3.6,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.263157894736842
"3064",17126,3.6,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.263157894736842
"3065",17126,3.7,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.270676691729323
"3066",17126,4.2,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.308270676691729
"3067",17126,4.1,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.300751879699248
"3068",17126,4.4,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.323308270676692
"3069",17126,4.5,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.330827067669173
"3070",17126,4.6,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.338345864661654
"3071",17126,4.6,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.338345864661654
"3072",17126,4.7,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.345864661654135
"3073",17126,4.6,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.338345864661654
"3074",17126,4.8,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.353383458646617
"3075",17126,5.4,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.398496240601504
"3076",17126,5.1,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.37593984962406
"3077",17126,4.8,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.353383458646617
"3078",17126,4.7,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.345864661654135
"3079",17126,4.2,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.308270676691729
"3080",17126,4.1,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.300751879699248
"3081",17126,3.9,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.285714285714286
"3082",17126,3.9,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.285714285714286
"3083",17126,4,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.293233082706767
"3084",17126,4,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.293233082706767
"3085",17126,3.9,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.285714285714286
"3086",17126,3.7,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.270676691729323
"3087",17126,3.5,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.255639097744361
"3088",17126,3.5,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.255639097744361
"3089",17126,3.8,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.278195488721804
"3090",17126,3.6,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.263157894736842
"3091",17126,3.5,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.255639097744361
"3092",17126,3.6,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.263157894736842
"3093",17126,3.7,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.270676691729323
"3094",17126,3.8,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.278195488721804
"3095",17126,4.1,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.300751879699248
"3096",17126,4.2,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.308270676691729
"3097",17126,4.3,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.315789473684211
"3098",17126,4.1,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.300751879699248
"3099",17126,3.9,"2013/12/23","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.285714285714286
"3100",17126,3.5,"2013/12/23","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.255639097744361
"3101",17126,3.2,"2013/12/23","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.233082706766917
"3102",17126,2.9,"2013/12/23","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.210526315789474
"3103",17126,2.8,"2013/12/23","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.203007518796992
"3104",17126,2.6,"2013/12/23","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.18796992481203
"3105",17126,2.5,"2013/12/23","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.180451127819549
"3106",17126,2.4,"2013/12/23","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.172932330827068
"3107",17126,2.4,"2013/12/23","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.172932330827068
"3108",17126,2.4,"2013/12/23","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.172932330827068
"3109",17126,2.5,"2013/12/23","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.180451127819549
"3110",17126,2.7,"2013/12/23","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.195488721804511
"3111",17126,2.7,"2013/12/23","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.195488721804511
"3112",17126,2.3,"2013/12/23","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.165413533834586
"3113",17126,2.4,"2013/12/23","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.172932330827068
"3114",17126,2.3,"2013/12/23","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.165413533834586
"3115",17126,3.1,"2013/12/23","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.225563909774436
"3116",17126,3.6,"2013/12/23","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.263157894736842
"3117",17126,3.5,"2013/12/23","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.255639097744361
"3118",17126,3.4,"2013/12/23","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.24812030075188
"3119",17126,3.1,"2013/12/23","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.225563909774436
"3120",17126,3.1,"2013/12/23","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.225563909774436
"3121",17126,3,"2013/12/23","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.218045112781955
"3122",17126,2.7,"2013/12/23","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.195488721804511
"3123",17126,2.7,"2013/12/24","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.195488721804511
"3124",17126,2.4,"2013/12/24","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.172932330827068
"3125",17126,2.5,"2013/12/24","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.180451127819549
"3126",17126,2.6,"2013/12/24","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.18796992481203
"3127",17126,2.7,"2013/12/24","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.195488721804511
"3128",17126,2.8,"2013/12/24","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.203007518796992
"3129",17126,2.8,"2013/12/24","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.203007518796992
"3130",17126,2.7,"2013/12/24","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.195488721804511
"3131",17126,2.6,"2013/12/24","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.18796992481203
"3132",17126,2.5,"2013/12/24","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.180451127819549
"3133",17126,2.2,"2013/12/24","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.157894736842105
"3134",17126,2.1,"2013/12/24","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.150375939849624
"3135",17126,2.1,"2013/12/24","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.150375939849624
"3136",17126,1.9,"2013/12/24","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.135338345864662
"3137",17126,1.9,"2013/12/24","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.135338345864662
"3138",17126,2,"2013/12/24","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.142857142857143
"3139",17126,2,"2013/12/24","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.142857142857143
"3140",17126,1.9,"2013/12/24","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.135338345864662
"3141",17126,1.8,"2013/12/24","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.12781954887218
"3142",17126,1.7,"2013/12/24","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.120300751879699
"3143",17126,1.7,"2013/12/24","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.120300751879699
"3144",17126,1.6,"2013/12/24","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.112781954887218
"3145",17126,1.7,"2013/12/24","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.120300751879699
"3146",17126,1.6,"2013/12/24","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.112781954887218
"3147",17126,1.6,"2013/12/25","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.112781954887218
"3148",17126,1.6,"2013/12/25","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.112781954887218
"3149",17126,1.6,"2013/12/25","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.112781954887218
"3150",17126,1.4,"2013/12/25","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.0977443609022556
"3151",17126,0.9,"2013/12/25","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.0601503759398496
"3152",17126,0.8,"2013/12/25","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.0526315789473684
"3153",17126,0.9,"2013/12/25","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.0601503759398496
"3154",17126,1,"2013/12/25","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.0676691729323308
"3155",17126,1,"2013/12/25","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.0676691729323308
"3156",17126,1,"2013/12/25","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.0676691729323308
"3157",17126,0.9,"2013/12/25","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.0601503759398496
"3158",17126,0.8,"2013/12/25","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.0526315789473684
"3159",17126,0.8,"2013/12/25","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.0526315789473684
"3160",17126,0.7,"2013/12/25","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.0451127819548872
"3161",17126,0.7,"2013/12/25","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.0451127819548872
"3162",17126,0.6,"2013/12/25","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.037593984962406
"3163",17126,0.6,"2013/12/25","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.037593984962406
"3164",17126,0.5,"2013/12/25","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.0300751879699248
"3165",17126,0.5,"2013/12/25","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.0300751879699248
"3166",17126,0.5,"2013/12/25","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.0300751879699248
"3167",17126,0.5,"2013/12/25","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.0300751879699248
"3168",17126,0.5,"2013/12/25","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.0300751879699248
"3169",17126,0.5,"2013/12/25","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.0300751879699248
"3170",17126,0.4,"2013/12/25","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.0225563909774436
"3171",17126,0.4,"2013/12/26","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.0225563909774436
"3172",17126,0.4,"2013/12/26","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.0225563909774436
"3173",17126,0.3,"2013/12/26","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.0150375939849624
"3174",17126,0.3,"2013/12/26","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.0150375939849624
"3175",17126,0.3,"2013/12/26","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.0150375939849624
"3176",17126,0.2,"2013/12/26","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.0075187969924812
"3177",17126,0.2,"2013/12/26","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.0075187969924812
"3178",17126,0.2,"2013/12/26","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.0075187969924812
"3179",17126,0.2,"2013/12/26","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.0075187969924812
"3180",17126,0.3,"2013/12/26","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.0150375939849624
"3181",17126,0.3,"2013/12/26","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.0150375939849624
"3182",17126,0.3,"2013/12/26","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.0150375939849624
"3183",17126,0.3,"2013/12/26","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.0150375939849624
"3184",17126,0.3,"2013/12/26","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.0150375939849624
"3185",17126,0.3,"2013/12/26","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.0150375939849624
"3186",17126,0.4,"2013/12/26","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.0225563909774436
"3187",17126,0.3,"2013/12/26","Milano -via Carlo Pascal ",45.478452,9.235016,"Benzene","µg/m","YYYY/MM/DD HH24:MI","17126","Benzene-µg/m",0.0150375939849624
